Dec. 2, 2021   20:40:44
Amperometric i-t Curve
File: d:\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0.45
Sample Interval (s) = 0.1
Run Time (sec) = 3e+3
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4

tp = 169.20s
ip = 9.721e-9A
Ap = 6.985e-8C

tp = 191.40s
ip = 1.208e-8A
Ap = 5.135e-8C

Time/sec, Current/A
5.450e+2, 4.734e-5
5.451e+2, 4.733e-5
5.452e+2, 4.733e-5
5.453e+2, 4.733e-5
5.454e+2, 4.732e-5
5.455e+2, 4.731e-5
5.456e+2, 4.731e-5
5.457e+2, 4.730e-5
5.458e+2, 4.729e-5
5.459e+2, 4.729e-5
5.460e+2, 4.729e-5
5.461e+2, 4.729e-5
5.462e+2, 4.728e-5
5.463e+2, 4.727e-5
5.464e+2, 4.727e-5
5.465e+2, 4.726e-5
5.466e+2, 4.725e-5
5.467e+2, 4.725e-5
5.468e+2, 4.724e-5
5.469e+2, 4.724e-5
5.470e+2, 4.724e-5
5.471e+2, 4.722e-5
5.472e+2, 4.723e-5
5.473e+2, 4.722e-5
5.474e+2, 4.721e-5
5.475e+2, 4.721e-5
5.476e+2, 4.720e-5
5.477e+2, 4.719e-5
5.478e+2, 4.719e-5
5.479e+2, 4.718e-5
5.480e+2, 4.717e-5
5.481e+2, 4.716e-5
5.482e+2, 4.717e-5
5.483e+2, 4.717e-5
5.484e+2, 4.715e-5
5.485e+2, 4.716e-5
5.486e+2, 4.716e-5
5.487e+2, 4.714e-5
5.488e+2, 4.713e-5
5.489e+2, 4.714e-5
5.490e+2, 4.713e-5
5.491e+2, 4.712e-5
5.492e+2, 4.712e-5
5.493e+2, 4.711e-5
5.494e+2, 4.710e-5
5.495e+2, 4.710e-5
5.496e+2, 4.710e-5
5.497e+2, 4.709e-5
5.498e+2, 4.709e-5
5.499e+2, 4.708e-5
5.500e+2, 4.708e-5
5.501e+2, 4.707e-5
5.502e+2, 4.707e-5
5.503e+2, 4.706e-5
5.504e+2, 4.705e-5
5.505e+2, 4.705e-5
5.506e+2, 4.705e-5
5.507e+2, 4.704e-5
5.508e+2, 5.284e-5
5.509e+2, 5.282e-5
5.510e+2, 5.280e-5
5.511e+2, 5.277e-5
5.512e+2, 5.273e-5
5.513e+2, 5.272e-5
5.514e+2, 5.268e-5
5.515e+2, 5.265e-5
5.516e+2, 5.263e-5
5.517e+2, 5.260e-5
5.518e+2, 5.257e-5
5.519e+2, 5.254e-5
5.520e+2, 5.251e-5
5.521e+2, 5.249e-5
5.522e+2, 5.247e-5
5.523e+2, 5.244e-5
5.524e+2, 5.241e-5
5.525e+2, 5.239e-5
5.526e+2, 5.237e-5
5.527e+2, 5.234e-5
5.528e+2, 5.232e-5
5.529e+2, 5.229e-5
5.530e+2, 5.227e-5
5.531e+2, 5.225e-5
5.532e+2, 5.223e-5
5.533e+2, 5.220e-5
5.534e+2, 5.218e-5
5.535e+2, 5.217e-5
5.536e+2, 5.215e-5
5.537e+2, 5.212e-5
5.538e+2, 5.210e-5
5.539e+2, 5.208e-5
5.540e+2, 5.206e-5
5.541e+2, 5.204e-5
5.542e+2, 5.203e-5
5.543e+2, 5.200e-5
5.544e+2, 5.199e-5
5.545e+2, 5.197e-5
5.546e+2, 5.195e-5
5.547e+2, 5.193e-5
5.548e+2, 5.192e-5
5.549e+2, 5.190e-5
5.550e+2, 5.189e-5
5.551e+2, 5.187e-5
5.552e+2, 5.184e-5
5.553e+2, 5.184e-5
5.554e+2, 5.182e-5
5.555e+2, 5.180e-5
5.556e+2, 5.179e-5
5.557e+2, 5.176e-5
5.558e+2, 5.175e-5
5.559e+2, 5.174e-5
5.560e+2, 5.172e-5
5.561e+2, 5.171e-5
5.562e+2, 5.170e-5
5.563e+2, 5.168e-5
5.564e+2, 5.166e-5
5.565e+2, 5.165e-5
5.566e+2, 5.163e-5
5.567e+2, 5.161e-5
5.568e+2, 5.161e-5
5.569e+2, 5.159e-5
5.570e+2, 5.158e-5
5.571e+2, 5.156e-5
5.572e+2, 5.154e-5
5.573e+2, 5.153e-5
5.574e+2, 5.152e-5
5.575e+2, 5.151e-5
5.576e+2, 5.149e-5
5.577e+2, 5.148e-5
5.578e+2, 5.146e-5
5.579e+2, 5.145e-5
5.580e+2, 5.143e-5
5.581e+2, 5.142e-5
5.582e+2, 5.141e-5
5.583e+2, 5.139e-5
5.584e+2, 5.138e-5
5.585e+2, 5.137e-5
5.586e+2, 5.135e-5
5.587e+2, 5.134e-5
5.588e+2, 5.133e-5
5.589e+2, 5.131e-5
5.590e+2, 5.130e-5
5.591e+2, 5.129e-5
5.592e+2, 5.128e-5
5.593e+2, 5.126e-5
5.594e+2, 5.125e-5
5.595e+2, 5.124e-5
5.596e+2, 5.123e-5
5.597e+2, 5.122e-5
5.598e+2, 5.121e-5
5.599e+2, 5.119e-5
5.600e+2, 5.118e-5
5.601e+2, 5.117e-5
5.602e+2, 5.116e-5
5.603e+2, 5.114e-5
5.604e+2, 5.113e-5
5.605e+2, 5.112e-5
5.606e+2, 5.111e-5
5.607e+2, 5.110e-5
5.608e+2, 5.109e-5
5.609e+2, 5.107e-5
5.610e+2, 5.105e-5
5.611e+2, 5.106e-5
5.612e+2, 5.103e-5
5.613e+2, 5.103e-5
5.614e+2, 5.101e-5
5.615e+2, 5.100e-5
5.616e+2, 5.100e-5
5.617e+2, 5.099e-5
5.618e+2, 5.098e-5
5.619e+2, 5.096e-5
5.620e+2, 5.095e-5
5.621e+2, 5.094e-5
5.622e+2, 5.093e-5
5.623e+2, 5.092e-5
5.624e+2, 5.091e-5
5.625e+2, 5.090e-5
5.626e+2, 5.088e-5
5.627e+2, 5.088e-5
5.628e+2, 5.087e-5
5.629e+2, 5.086e-5
5.630e+2, 5.085e-5
5.631e+2, 5.083e-5
5.632e+2, 5.082e-5
5.633e+2, 5.082e-5
5.634e+2, 5.081e-5
5.635e+2, 5.079e-5
5.636e+2, 5.078e-5
5.637e+2, 5.077e-5
5.638e+2, 5.077e-5
5.639e+2, 5.075e-5
5.640e+2, 5.075e-5
5.641e+2, 5.074e-5
5.642e+2, 5.072e-5
5.643e+2, 5.071e-5
5.644e+2, 5.071e-5
5.645e+2, 5.070e-5
5.646e+2, 5.068e-5
5.647e+2, 5.067e-5
5.648e+2, 5.067e-5
5.649e+2, 5.066e-5
5.650e+2, 5.065e-5
5.651e+2, 5.064e-5
5.652e+2, 5.063e-5
5.653e+2, 5.062e-5
5.654e+2, 5.062e-5
5.655e+2, 5.061e-5
5.656e+2, 5.060e-5
5.657e+2, 5.059e-5
5.658e+2, 5.057e-5
5.659e+2, 5.057e-5
5.660e+2, 5.056e-5
5.661e+2, 5.055e-5
5.662e+2, 5.054e-5
5.663e+2, 5.053e-5
5.664e+2, 5.052e-5
5.665e+2, 5.052e-5
5.666e+2, 5.050e-5
5.667e+2, 5.050e-5
5.668e+2, 5.048e-5
5.669e+2, 5.047e-5
5.670e+2, 5.046e-5
5.671e+2, 5.046e-5
5.672e+2, 5.045e-5
5.673e+2, 5.044e-5
5.674e+2, 5.043e-5
5.675e+2, 5.043e-5
5.676e+2, 5.041e-5
5.677e+2, 5.041e-5
5.678e+2, 5.040e-5
5.679e+2, 5.038e-5
5.680e+2, 5.037e-5
5.681e+2, 5.037e-5
5.682e+2, 5.036e-5
5.683e+2, 5.035e-5
5.684e+2, 5.034e-5
5.685e+2, 5.034e-5
5.686e+2, 5.032e-5
5.687e+2, 5.032e-5
5.688e+2, 5.031e-5
5.689e+2, 5.030e-5
5.690e+2, 5.029e-5
5.691e+2, 5.029e-5
5.692e+2, 5.028e-5
5.693e+2, 5.027e-5
5.694e+2, 5.026e-5
5.695e+2, 5.025e-5
5.696e+2, 5.024e-5
5.697e+2, 5.024e-5
5.698e+2, 5.022e-5
5.699e+2, 5.021e-5
5.700e+2, 5.021e-5
5.701e+2, 5.020e-5
5.702e+2, 5.019e-5
5.703e+2, 5.018e-5
5.704e+2, 5.017e-5
5.705e+2, 5.017e-5
5.706e+2, 5.016e-5
5.707e+2, 5.015e-5
5.708e+2, 5.014e-5
5.709e+2, 5.013e-5
5.710e+2, 5.013e-5
5.711e+2, 5.011e-5
5.712e+2, 5.011e-5
5.713e+2, 5.010e-5
5.714e+2, 5.009e-5
5.715e+2, 5.009e-5
5.716e+2, 5.008e-5
5.717e+2, 5.007e-5
5.718e+2, 5.006e-5
5.719e+2, 5.005e-5
5.720e+2, 5.005e-5
5.721e+2, 5.004e-5
5.722e+2, 5.004e-5
5.723e+2, 5.002e-5
5.724e+2, 5.002e-5
5.725e+2, 5.001e-5
5.726e+2, 5.000e-5
5.727e+2, 4.999e-5
5.728e+2, 4.999e-5
5.729e+2, 4.998e-5
5.730e+2, 4.997e-5
5.731e+2, 4.996e-5
5.732e+2, 4.996e-5
5.733e+2, 4.995e-5
5.734e+2, 4.994e-5
5.735e+2, 4.993e-5
5.736e+2, 4.992e-5
5.737e+2, 4.992e-5
5.738e+2, 4.991e-5
5.739e+2, 4.991e-5
5.740e+2, 4.989e-5
5.741e+2, 4.989e-5
5.742e+2, 4.988e-5
5.743e+2, 4.988e-5
5.744e+2, 4.986e-5
5.745e+2, 4.986e-5
5.746e+2, 4.985e-5
5.747e+2, 4.985e-5
5.748e+2, 4.984e-5
5.749e+2, 4.983e-5
5.750e+2, 4.983e-5
5.751e+2, 4.982e-5
5.752e+2, 4.981e-5
5.753e+2, 4.980e-5
5.754e+2, 4.979e-5
5.755e+2, 4.979e-5
5.756e+2, 4.979e-5
5.757e+2, 4.976e-5
5.758e+2, 4.976e-5
5.759e+2, 4.976e-5
5.760e+2, 4.976e-5
5.761e+2, 4.975e-5
5.762e+2, 4.974e-5
5.763e+2, 4.974e-5
5.764e+2, 4.972e-5
5.765e+2, 4.972e-5
5.766e+2, 4.972e-5
5.767e+2, 4.971e-5
5.768e+2, 4.970e-5
5.769e+2, 4.969e-5
5.770e+2, 4.968e-5
5.771e+2, 4.968e-5
5.772e+2, 4.967e-5
5.773e+2, 4.966e-5
5.774e+2, 4.965e-5
5.775e+2, 4.965e-5
5.776e+2, 4.965e-5
5.777e+2, 4.964e-5
5.778e+2, 4.963e-5
5.779e+2, 4.962e-5
5.780e+2, 4.962e-5
5.781e+2, 4.961e-5
5.782e+2, 4.960e-5
5.783e+2, 4.959e-5
5.784e+2, 4.958e-5
5.785e+2, 4.957e-5
5.786e+2, 4.958e-5
5.787e+2, 4.957e-5
5.788e+2, 4.956e-5
5.789e+2, 4.955e-5
5.790e+2, 4.954e-5
5.791e+2, 4.954e-5
5.792e+2, 4.953e-5
5.793e+2, 4.953e-5
5.794e+2, 4.951e-5
5.795e+2, 4.951e-5
5.796e+2, 4.950e-5
5.797e+2, 4.950e-5
5.798e+2, 4.949e-5
5.799e+2, 4.948e-5
5.800e+2, 4.948e-5
5.801e+2, 4.947e-5
5.802e+2, 4.947e-5
5.803e+2, 4.946e-5
5.804e+2, 4.945e-5
5.805e+2, 4.944e-5
5.806e+2, 4.944e-5
5.807e+2, 4.944e-5
5.808e+2, 4.942e-5
5.809e+2, 4.942e-5
5.810e+2, 4.941e-5
5.811e+2, 4.940e-5
5.812e+2, 4.940e-5
5.813e+2, 4.939e-5
5.814e+2, 4.939e-5
5.815e+2, 4.939e-5
5.816e+2, 4.938e-5
5.817e+2, 4.937e-5
5.818e+2, 4.936e-5
5.819e+2, 4.935e-5
5.820e+2, 4.936e-5
5.821e+2, 4.935e-5
5.822e+2, 4.933e-5
5.823e+2, 4.933e-5
5.824e+2, 4.932e-5
5.825e+2, 4.931e-5
5.826e+2, 4.931e-5
5.827e+2, 4.931e-5
5.828e+2, 4.930e-5
5.829e+2, 4.930e-5
5.830e+2, 4.928e-5
5.831e+2, 4.928e-5
5.832e+2, 4.927e-5
5.833e+2, 4.927e-5
5.834e+2, 4.926e-5
5.835e+2, 4.925e-5
5.836e+2, 4.925e-5
5.837e+2, 4.924e-5
5.838e+2, 4.924e-5
5.839e+2, 4.923e-5
5.840e+2, 4.923e-5
5.841e+2, 4.922e-5
5.842e+2, 4.922e-5
5.843e+2, 4.921e-5
5.844e+2, 4.920e-5
5.845e+2, 4.920e-5
5.846e+2, 4.919e-5
5.847e+2, 4.919e-5
5.848e+2, 4.918e-5
5.849e+2, 4.918e-5
5.850e+2, 4.917e-5
5.851e+2, 4.916e-5
5.852e+2, 4.916e-5
5.853e+2, 4.915e-5
5.854e+2, 4.914e-5
5.855e+2, 4.914e-5
5.856e+2, 4.913e-5
5.857e+2, 4.913e-5
5.858e+2, 4.912e-5
5.859e+2, 4.911e-5
5.860e+2, 4.910e-5
5.861e+2, 4.910e-5
5.862e+2, 4.910e-5
5.863e+2, 4.910e-5
5.864e+2, 4.908e-5
5.865e+2, 4.908e-5
5.866e+2, 4.907e-5
5.867e+2, 4.906e-5
5.868e+2, 4.906e-5
5.869e+2, 4.905e-5
5.870e+2, 4.906e-5
5.871e+2, 4.905e-5
5.872e+2, 4.903e-5
5.873e+2, 4.903e-5
5.874e+2, 4.902e-5
5.875e+2, 4.902e-5
5.876e+2, 4.901e-5
5.877e+2, 4.901e-5
5.878e+2, 4.900e-5
5.879e+2, 4.899e-5
5.880e+2, 4.899e-5
5.881e+2, 4.898e-5
5.882e+2, 4.897e-5
5.883e+2, 4.898e-5
5.884e+2, 4.897e-5
5.885e+2, 4.896e-5
5.886e+2, 4.896e-5
5.887e+2, 4.895e-5
5.888e+2, 4.895e-5
5.889e+2, 4.894e-5
5.890e+2, 4.894e-5
5.891e+2, 4.892e-5
5.892e+2, 4.892e-5
5.893e+2, 4.892e-5
5.894e+2, 4.891e-5
5.895e+2, 4.890e-5
5.896e+2, 4.890e-5
5.897e+2, 4.889e-5
5.898e+2, 4.888e-5
5.899e+2, 4.888e-5
5.900e+2, 4.887e-5
5.901e+2, 4.886e-5
5.902e+2, 4.886e-5
5.903e+2, 4.885e-5
5.904e+2, 4.886e-5
5.905e+2, 4.884e-5
5.906e+2, 4.884e-5
5.907e+2, 4.884e-5
5.908e+2, 4.883e-5
5.909e+2, 4.883e-5
5.910e+2, 4.882e-5
5.911e+2, 4.881e-5
5.912e+2, 4.881e-5
5.913e+2, 4.880e-5
5.914e+2, 4.879e-5
5.915e+2, 4.879e-5
5.916e+2, 4.879e-5
5.917e+2, 4.878e-5
5.918e+2, 4.878e-5
5.919e+2, 4.877e-5
5.920e+2, 4.876e-5
5.921e+2, 4.876e-5
5.922e+2, 4.876e-5
5.923e+2, 4.875e-5
5.924e+2, 4.874e-5
5.925e+2, 4.873e-5
5.926e+2, 4.873e-5
5.927e+2, 4.873e-5
5.928e+2, 4.872e-5
5.929e+2, 4.871e-5
5.930e+2, 4.871e-5
5.931e+2, 4.870e-5
5.932e+2, 4.869e-5
5.933e+2, 4.869e-5
5.934e+2, 4.869e-5
5.935e+2, 4.869e-5
5.936e+2, 4.868e-5
5.937e+2, 4.867e-5
5.938e+2, 4.867e-5
5.939e+2, 4.866e-5
5.940e+2, 4.866e-5
5.941e+2, 4.865e-5
5.942e+2, 4.864e-5
5.943e+2, 4.864e-5
5.944e+2, 4.864e-5
5.945e+2, 4.863e-5
5.946e+2, 4.862e-5
5.947e+2, 4.861e-5
5.948e+2, 4.861e-5
5.949e+2, 4.861e-5
5.950e+2, 4.861e-5
5.951e+2, 4.859e-5
5.952e+2, 4.859e-5
5.953e+2, 4.859e-5
5.954e+2, 4.858e-5
5.955e+2, 4.857e-5
5.956e+2, 4.857e-5
5.957e+2, 4.857e-5
5.958e+2, 4.856e-5
5.959e+2, 4.855e-5
5.960e+2, 4.855e-5
5.961e+2, 4.855e-5
5.962e+2, 4.854e-5
5.963e+2, 4.853e-5
5.964e+2, 4.853e-5
5.965e+2, 4.852e-5
5.966e+2, 4.852e-5
5.967e+2, 4.852e-5
5.968e+2, 4.851e-5
5.969e+2, 4.850e-5
5.970e+2, 4.850e-5
5.971e+2, 4.849e-5
5.972e+2, 4.848e-5
5.973e+2, 4.848e-5
5.974e+2, 4.848e-5
5.975e+2, 4.847e-5
5.976e+2, 4.846e-5
5.977e+2, 4.846e-5
5.978e+2, 4.846e-5
5.979e+2, 4.846e-5
5.980e+2, 4.845e-5
5.981e+2, 4.844e-5
5.982e+2, 4.843e-5
5.983e+2, 4.844e-5
5.984e+2, 4.844e-5
5.985e+2, 4.843e-5
5.986e+2, 4.842e-5
5.987e+2, 4.841e-5
5.988e+2, 4.841e-5
5.989e+2, 4.840e-5
5.990e+2, 4.840e-5
5.991e+2, 4.839e-5
5.992e+2, 4.839e-5
5.993e+2, 4.838e-5
5.994e+2, 4.838e-5
5.995e+2, 4.837e-5
5.996e+2, 4.837e-5
5.997e+2, 4.836e-5
5.998e+2, 4.836e-5
5.999e+2, 4.836e-5
6.000e+2, 4.835e-5
6.001e+2, 4.834e-5
6.002e+2, 4.834e-5
6.003e+2, 4.833e-5
6.004e+2, 4.833e-5
